"StationName","ID","District","lon","lat","StartYear","EndYear","Type","% Available","% missing","Number of Years","% Available 2022","% missing 2022","Remarks"
"Ayikuma","23073AYI","Shai Osudoku",-0.05,5.9167,1965,1981,"Rainfall",89.6923820260912,10.3076179739088,18,26.2887084592145,73.7112915407855,""
"Ayirebi","19050AYI","Akyemansa",-1.15,6.0833,1972,2018,"Rainfall",71.3054115454069,28.6945884545931,40,65.7129053038437,34.2870946961563,""
"Babile","01000BAB","Jirapa",-2.8167,10.5167,1948,2022,"Synoptic",88.9829889756881,11.0170110243119,71,88.9829889756881,11.0170110243119,""
"Baglo","07003BAG","Sekyere Afram Plains North",-0.6333,7.3,1955,1980,"Rainfall",91.9869432452353,8.01305675476466,27,35.1733301123324,64.8266698876676,""
"Bamboi","01004BAM","Bole",-2.0333,8.1667,1961,2005,"Rainfall",26.7218301289852,73.2781698710149,21,19.3950099359682,80.6049900640318,""
"Bana Hill","07040BAN","Lower Manya",0,6.1667,1961,1977,"Rainfall",93.6060557255597,6.39394427444033,18,25.6657098697284,74.3342901302716,""
"Banda","01000BAN","Banda",-2.35,8.1667,1954,1982,"Rainfall",62.9059667673716,37.0940332326284,25,26.4383779065154,73.5616220934846,""
"Banko","08005BAN","Sekyere Kumawu",-1.3833,6.9333,1954,1984,"Rainfall",62.1655038417381,37.8344961582619,28,27.9303229902389,72.0696770097611,""
"Banko","14034BAN","Sekyere Kumawu",-0.0833,8.3167,1952,2002,"Rainfall",52.9632810822418,47.0367189177582,34,38.0441907993676,61.9558092006324,""
"Barekese","17044BAR","Atwima Nwabiagya",-1.7333,6.85,1965,2006,"Climate",68.0378096479791,31.9621903520209,34,49.2683157099698,50.7316842900302,""
"Basa","12003BAS","Sene West",-0.4167,7.7833,1953,1987,"Rainfall",79.5431432371118,20.4568567628882,35,39.7700160362968,60.2299839637032,""
"Bawku","04000BAW","Bawku Municipal",-0.2333,11.05,1927,2009,"Rainfall",67.8783480670273,32.1216519329727,75,58.6869723933379,41.3130276066621,""
"Bechem","16004BEC","Tano South",-2.0333,7.0833,1951,2021,"Climate",94.3431149500636,5.65688504993638,72,93.0336907749639,6.96630922503613,""
"Bedeku","23026BED","Ada East",0.55,5.8833,1975,1982,"Rainfall",61.3963039014374,38.6036960985626,9,10.2327173169062,89.7672826830938,""
"Begoro","14014BEG","Fanteakwa",-0.3833,6.3833,1949,2020,"Climate",95.1174994296144,4.88250057038559,72,92.5484682551428,7.45153174485719,""
"Bejamso","07006BEJ","Krachi West",0,8.0667,1956,1984,"Rainfall",54.035683942226,45.964316057774,24,23.3899967309578,76.6100032690422,""
"Bekwai - Ashanti","17025BEK","Bekwai Municipal",-1.5667,6.45,1934,2020,"Climate",91.1823016647261,8.81769833527393,86,89.134647921986,10.865352078014,""
"Benchema","10003BEN","Juabeso",-2.7667,6.4333,1956,2000,"Rainfall",39.7943663685587,60.2056336314413,23,26.728506047728,73.271493952272,""
"Bende","09001BEN","Bunkpurugu Nakpanduri",-0.0333,10.55,1956,1980,"Rainfall",52.4857643451599,47.5142356548401,19,19.5856489048709,80.4143510951291,""
"Benso","23027BEN","Mpohor",-1.9,5.15,1951,2019,"Climate",90.6793111657805,9.32068883421951,67,86.9001444976804,13.0998555023196,""
"Bepoase","22026BEP","Sekyere South",-1.562,7.0876,1956,1985,"Rainfall",91.3761635334915,8.62383646650848,31,40.916149068323,59.083850931677,""
"Berekum","01005BER","Berekum Municipal",-2.5833,7.45,1948,2019,"Climate",83.5310670012929,16.4689329987071,66,80.1890925020077,19.8109074979923,""
"Bibiani","16004BIB","BAB Municipal",-2.35,6.4667,1950,2016,"Climate",69.6551160509971,30.3448839490029,50,63.931290552451,36.068709447549,""
"Bieni","21053BIE","Achiase",-0.9333,5.8667,1960,2018,"Rainfall",80.6821345707657,19.3178654292343,56,75.5595150145583,24.4404849854417,""
"Bimbila","09006BIM","Bimbila",0.0667,8.85,1957,2021,"Rainfall",70.8184153995198,29.1815846004802,56,69.7461212976023,30.2538787023977,""
"Binaba","04000BIN","Bawku West",-0.4833,10.7833,1954,1965,"Rainfall",60.2783481633584,39.7216518366416,13,10.4832949765892,89.5167050234108,""
"Binduri","04002BIN","Binduri",-0.3,10.9667,1954,1976,"Rainfall",35.8766813474586,64.1233186525414,14,11.9593683041028,88.0406316958971,""
"Binduri","04030BIN","Binduri",-0.3,10.95,1976,2017,"Agromet",91.5911609412685,8.4088390587315,41,81.8488961379391,18.1511038620609,""
"Bisa","14027BIS","Upper Manya",-0.1167,6.35,1939,2001,"Rainfall",70.2620485854591,29.7379514145409,51,52.6971089599426,47.3028910400574,""
"Biseasi","23033BIS","Ajumako Enyan",-0.9833,5.45,1955,2006,"Rainfall",40.3885642078661,59.6114357921339,25,30.8853726295446,69.1146273704554,""
"Boakyekrom","14081BOA","Kwahu Afram Plains South",-0.4833,6.8667,1979,2013,"Rainfall",21.433041301627,78.566958698373,14,17.0493435380499,82.9506564619501,""
"Bobiri","19004BOB","Ejisu Juaben Municipal",-1.35,6.6833,1951,2019,"Agromet",86.0011110229347,13.9988889770653,67,82.4169138337516,17.5830861662484,""
"Bodom","11014BOD","Nkoranza North",-1.75,7.7167,1965,2006,"Rainfall",53.1812255541069,46.8187744458931,30,38.5101963746224,61.4898036253776,""
"Bodwesango","17026BOD","Adansi Asokwa",-1.4167,6.2833,1953,1985,"Rainfall",79.8390442213557,20.1609557786443,31,37.6383619509524,62.3616380490476,""
"Bogoso","18005BOG","Prestea- Huni Valley",-2.0333,5.4,1950,2014,"Climate",93.1553009561518,6.84469904384819,66,82.9464051307055,17.0535948692945,""
"Bogoso","18027BOG","Prestea- Huni Valley",-2.0333,5.5667,1937,1971,"Climate",35.6645544864273,64.3354455135727,17,14.5140237496418,85.4859762503582,""
"Bole","07000BOL","Bole",-2.4833,9.0333,1944,2023,"Synoptic",93.9938398357289,6.00616016427105,80,93.9938398357289,6.00616016427105,""
"Bolgatanga","04003BOL","Bolgatanga Municipal",-0.85,10.7833,1954,2021,"Agromet",58.84768691871,41.15231308129,52,57.9953971906992,42.0046028093008,""
"Bolgatanga","04027BOL","Bolgatanga Municipal",-0.8667,10.8,1975,2022,"Agromet",90.9365731234314,9.06342687656856,49,90.9365731234314,9.06342687656856,""
"Bompata","19005BOM","Asante Akim South Municipal",-1.05,6.6333,1956,2019,"Rainfall",46.3252908966461,53.6747091033539,36,44.2505720823799,55.7494279176201,""
"Bondaye","18006BON","Prestea- Huni Valley",-2.1667,5.4,1939,1976,"Climate",90.5208415412497,9.47915845875029,34,54.4674394898419,45.5325605101581,""
"Bondaye","18006BON","Prestea- Huni Valley",-2.1667,5.4,1939,1976,"Rainfall",90.5208415412497,9.47915845875029,34,54.4674394898419,45.5325605101581,""
"Bongo","04004BON","Bongo",-0.8,10.9,1956,1991,"Rainfall",76.2187238573275,23.7812761426725,32,40.9529257927427,59.0470742072573,""
"Bonyere","23014BON","Jomoro Municipal",-2.7333,5.0167,1954,1979,"Rainfall",74.9262847514743,25.0737152485257,27,28.2318863582255,71.7681136417745,""
"Bopa","16020BOP","Sefwi Akontombra",-2.6,6.1,1971,1976,"Rainfall",70.0729927007299,29.9270072992701,7,8.08719001737482,91.9128099826252,""
"Borae","18010BOR","Krachi Nchumuru",-0.05,8.25,1966,1981,"Rainfall",88.8261464750171,11.1738535249829,17,24.9339545607378,75.0660454392622,""
"Boso","07061BOS","Asuogyaman",0.1667,6.55,1972,2022,"Climate",90.9791782262068,9.02082177379319,48,90.9791782262068,9.02082177379319,""
"Boso","07061BOS","Asuogyaman",0.17,6.5464,1972,2022,"Climate",90.9791782262068,9.02082177379319,48,90.9791782262068,9.02082177379319,""
"Bosuso","21036BOS","Fanteakwa",-0.4167,6.3167,1960,1997,"Rainfall",82.6657060518732,17.3342939481268,35,49.8631089478945,50.1368910521055,""
"Boti Falls","14073BOT","Okere",-0.2,6.1,2006,2010,"Rainfall",46.7141292442497,53.2858707557503,4,13.7381220808504,86.2618779191496,""
"Botoku","07073BOT","North Dayi",0.2667,6.75,1976,2019,"Climate",56.0450500902246,43.9549499097754,28,52.4669423894682,47.5330576105318,""
"Bowiri Odumase","07023BOW","Biakoye",0.2833,7.3333,1980,1980,"Rainfall",41.5300546448087,58.4699453551913,2,0.967783012861327,99.0322169871387,""
"Brakwa","23034BRA","Asikuma-Odoben-Brakwa",-0.9833,5.7,1955,1977,"Rainfall",80.4070943935246,19.5929056064754,23,27.1973265692314,72.8026734307686,""
"Branam Camp","01031BRA","Wenchi Municipal",-2.05,7.9833,1972,2008,"Rainfall",62.7376988531262,37.2623011468738,31,45.5175005368263,54.4824994631737,""
"Breman Asikuma","23032ASI","Asikuma-Odoben-Brakwa",-0.9833,5.5833,1939,2019,"Agromet",90.8568531350346,9.14314686496536,79,87.6112251882272,12.3887748117728,""
"Breniase","07000BRE","Nkwanta South Municipal",0.55,8,1956,2006,"Rainfall",44.2452222460812,55.7547777539188,29,33.6793069630598,66.3206930369402,""
"Brimso","23012BRI","Abura Asebu Kwamankese",-1.2833,5.1833,1953,2019,"Climate",94.7815781945977,5.21842180540231,68,90.7185043219775,9.28149567802245,""
"Brofoyedru","17032BRO","Adansi Asokwa",-1.4833,6.25,1952,2019,"Rainfall",74.1313363127592,25.8686636872408,55,70.998341881001,29.001658118999,""
"Buaku","16005BUA","Bawku East",-2.5667,6.4,1953,2001,"",58.154998044365,41.845001955635,34,40.7087260922283,59.2912739077717,""
"Bui","01001BUI","Banda",-2.2667,8.2833,1954,2018,"Agromet",93.1679373236174,6.83206267638263,65,87.7668439012777,12.2331560987223,""
"Buipe","01002BUI","Central Gonja",-1.4667,8.7833,2004,2019,"Rainfall",72.9123887748118,27.0876112251882,16,61.3976945244957,38.6023054755043,""
"Bunkpurugu","09001BUK","Bunkpurugu-Yunyoo",0.1,10.5167,1956,1982,"Rainfall",45.3660515108497,54.6339484891503,19,18.2821183393266,81.7178816606734,""
"Bunso","09001BUN","Abuakwa North",-0.4667,6.2833,1956,1982,"Rainfall",47.6475359967552,52.3524640032448,19,19.2015364498202,80.7984635501798,""
"Bunso","21015BUN","Abuakwa North",-0.4667,6.2833,1954,2018,"Agromet",89.7182090055179,10.2817909944821,63,84.5171018173161,15.4828981826839,""
"Busa","01006BUS","Daffiama-Bussie-Issa",-2.5,10.4833,1955,2016,"Rainfall",14.9297889251965,85.0702110748035,19,13.6127551636671,86.3872448363329,""
"Busunu","03000BUS","West Gonja",-1.5,9.15,1953,1983,"Rainfall",62.1180003532945,37.8819996467055,27,27.5081159306919,72.4918840693081,""
"Cape Coast","23000CAP","Cape Coast",-1.2652,5.1025,1960,1972,"Climate",56.002356753572,43.997643246428,12,15.1770388407648,84.8229611592352,""
"Cape Coast","23000CAP","Cape Coast",-1.2652,5.1025,1960,1972,"Rainfall",56.002356753572,43.997643246428,12,15.1770388407648,84.8229611592352,""
"Cape Coast","23013CAP","Cape Coast",-1.25,5.1151,1962,2018,"Climate",10.4625115298458,89.5374884701542,13,9.83159980188212,90.1684001981179,""
"Cape Coast","23044CAP","Cape Coast",-1.2641,5.1174,1966,2022,"Climate",56.4004034775926,43.5995965224074,42,56.4004034775926,43.5995965224074,""
"Cape Coast","23048CAP","Cape Coast",-1.25,5.1,1973,2022,"Agromet",89.0975796736392,10.9024203263608,51,89.0975796736392,10.9024203263608,""
"Charikpong","01014CHA","Nadowli-Kaleo",-2.7833,10.35,1994,2011,"Rainfall",46.71432917554,53.28567082446,12,28.993580060423,71.006419939577,""
"Chereponi","09003CHE","Chereponi",0.2833,10.1333,1963,2011,"Rainfall",74.1018047717495,25.8981952282505,44,60.5156285649099,39.4843714350901,""
"Chinderi","07007CHI","Krachi Nchumuru",-0.1333,8.15,1955,1967,"Climate",93.8296445338699,6.17035546613012,14,28.9099362837954,71.0900637162046,""
"Chinderi","07007CHI","Krachi Nchumuru",-0.1333,8.15,1955,1967,"Rainfall",93.8296445338699,6.17035546613012,14,28.9099362837954,71.0900637162046,""
"Chiraa","01006CHI","Chiraa",-2.1833,7.4,1956,2021,"Rainfall",62.5959264943792,37.4040735056208,52,61.6623079437725,38.3376920562275,""
"Dabala","07008DAB","Dabala",0.6833,5.9833,1954,1982,"Rainfall",94.7979607250755,5.20203927492447,30,39.8420760257122,60.1579239742878,""
"Daboasi","16028DAB","Wassa East",-1.7,5.1333,1969,2003,"Rainfall",77.9550966126887,22.0449033873113,33,50.5247680373168,49.4752319626832,""
"Daboya","04009DAB","North Gonja",-1.3833,9.5667,1990,2012,"Rainfall",78.9548863230568,21.0451136769432,22,55.0319422550402,44.9680577449598,""
"Dadieso","10001DAD","Suaman",-3.0333,6.1333,1968,2002,"Rainfall",39.6276595744681,60.3723404255319,17,25.2177808751058,74.7822191248942,""
"Dafiema","01007DAF","Daffiama-Bussie-Issa",-2.5667,10.4167,1954,2015,"Rainfall",45.0121439611393,54.9878560388607,38,40.4452027616856,59.5547972383144,""
"Dagonkade","08001DAG","North East Gonja",-0.5,8.7,1955,1979,"Rainfall",21.7062753258132,78.2937246741868,10,7.98002979425857,92.0199702057414,""
"Dakpe","15015DAK","Akatsi North",0.85,6.3667,1953,1983,"Rainfall",77.4156509450627,22.5843490549373,28,34.2824735009974,65.7175264990026,""
"Dambai","09001DAM","Krachi East Municipal",0.2167,8.0833,1956,2019,"Rainfall",60.7931211498973,39.2068788501027,48,58.0704478587774,41.9295521412226,""
"Damongo","01001DAM","West Gonja",-1.8167,9.0667,1952,2021,"Climate",96.0482740405128,3.95172595948719,69,95.3412391093901,4.65876089060987,""
"Damongo","01001DAM","West Gonja",-1.8167,9.0667,1952,2021,"Rainfall",96.0482740405128,3.95172595948719,69,95.3412391093901,4.65876089060987,""
"Damongo","01002DAM","West Gonja",-1.8112,9.0849,1953,2019,"Rainfall",14.1555310367374,85.8444689632626,15,13.5487151406109,86.4512848593891,""
"Danfa","23086DAN","Ga East",-0.1667,5.7833,1965,1984,"Rainfall",69.1033538672142,30.8966461327858,20,23.8293051359517,76.1706948640483,""
"Dawhenya","23056DAW","Ningo Prampram",0.05,5.7667,1976,1982,"Rainfall",77.3953852170512,22.6046147829488,8,11.5279314964758,88.4720685035242,""
"Dawurampong","23040DAW","Gomoa West",-0.7833,5.4333,1954,1982,"Rainfall",79.6166918429003,20.3833081570997,28,33.4616300293628,66.5383699706372,""
"Debibi","01007DEB","Tain",-2.55,7.9,1955,1982,"Rainfall",53.8183240441967,46.1816759558033,23,22.1604863711398,77.8395136288602,""
"Dede Sawirako","14066DED","Fanteakwa North",-0.2667,6.5333,1978,1982,"Rainfall",56.5717415115005,43.4282584884995,6,6.28498418106595,93.715015818934,""
"Dededo (Tiam-Awalime)","07042DED","North Tongu",0.2,6.2167,1958,1986,"Rainfall",74.452416918429,25.547583081571,25,33.2167979444842,66.7832020555158,""
"Dedeso","07002DED","Fanteakwa",-0.2833,6.5833,1954,1982,"Rainfall",81.0045317220544,18.9954682779456,29,34.0449170700738,65.9550829299262,""
"Demon","09003DEM","Saboba",0.2,9.4833,1975,1984,"Rainfall",73.3369833013961,26.6630166986039,11,15.280629705681,84.719370294319,""
"Denkyira Asikuma","18014DEN","Asikuma Odoben Brakwa",-1.8333,5.9,1956,1985,"Rainfall",58.541704690637,41.458295309363,27,26.2136319058516,73.7863680941484,""
"Denu","23006DEN","Ketu South",1.1167,6.1167,2005,2008,"Rainfall",81.3141683778234,18.6858316221766,5,18.07118953453,81.92881046547,""
"Diabakrom","10029DIA","Dormaa West",-2.9833,7.0667,1964,2002,"Rainfall",45.7213057213057,54.2786942786943,21,30.2227378190255,69.7772621809745,""
"Diaso","18000DIA","Upper Denkyira West",-2.15,6.15,1956,1980,"Rainfall",76.6973280770915,23.3026719229085,25,28.6204642039882,71.3795357960118,""
"Dixcove","23007DIX","Ahanta West",-1.95,4.7833,1965,2016,"Rainfall",35.2340335913231,64.7659664086769,26,31.5898791540785,68.4101208459215,""
"Doba","04013DOB","Kassena-Nankana",-1.0833,10.8833,1969,1971,"Rainfall",44.3835616438356,55.6164383561644,4,2.46412817522689,97.5358718247731,""
"Dodo Amanfro","07022DOD","Kajebi",0.5167,7.8,1962,1983,"Rainfall",87.0939639079029,12.9060360920971,23,31.4093357271095,68.5906642728905,""
"Dodowa","23009DOD","Shai Osudoku",-0.1167,5.8833,1955,2004,"Rainfall",55.9765646388874,44.0234353611126,35,41.1603655836051,58.8396344163949,""
"Dodowa","23064DOD","Shai Osudoku",-0.1167,5.8833,1974,1989,"Rainfall",53.5592060232717,46.4407939767283,13,17.4889646309437,82.5110353690563,""
"Domenase","14056ODO","Fanteakwa North",-0.2333,6.5167,1965,1978,"Rainfall",55.9358497946411,44.0641502053589,12,13.5007552870091,86.4992447129909,""
"Dompin No. 1","19050DOM","Shama",-1.6667,5.1,2002,2018,"Rainfall",77.9352552746014,22.0647447253986,16,63.0899608865711,36.9100391134289,""
"Dompoasi","17048DOM","Adansi North",-1.5333,6.3,1970,1979,"Rainfall",82.3658269441402,17.6341730558598,11,15.5387953300961,84.4612046699039,""
"Donkorkrom","13000DON","Kwahu North",-0.1,7.05,1954,2015,"Climate",48.7966438507397,51.2033561492603,45,43.8457265296405,56.1542734703595,""
"Donkoro Nkwanta","11013DON","Nkoranza South",-1.6667,7.4167,1965,2016,"Rainfall",23.8982783130627,76.1017216869373,19,21.4265483383686,78.5734516616314,""
"Dorimon","01009DOR","Wa West",-2.6833,10.0333,1956,2020,"Rainfall",71.666245472159,28.333754527841,58,69.5284406668846,30.4715593331154,""
"Dormaa Ahenkro","20008DOR","Dormaa Ahenkro",-2.8833,7.2833,1956,1968,"Climate",78.3533375447463,21.6466624552537,13,15.2051323962079,84.7948676037921,""
"Dormaa Ahenkro","20009DOR","Dormaa Ahenkro",-2.8833,7.2833,1952,2019,"Rainfall",39.2277650279824,60.7722349720176,37,37.5698916438515,62.4301083561485,""
"Dormaa Ahenkro","20021DOR","Dormaa Ahenkro",-2.8833,7.2833,1976,2021,"Climate",89.7690751101059,10.2309248898941,46,87.8604298945652,12.1395701054348,""
"Drabonso","14017DRA","Sekyere Afram Plains North",-1.1167,7.0667,1965,2007,"Rainfall",74.3775867558103,25.6224132441897,41,55.1406722054381,44.8593277945619,""
"Duayaw Nkwanta","16010DUA","Tano North",-2.1,7.1667,1956,2021,"Rainfall",44.1780395735678,55.8219604264322,38,43.5191238966983,56.4808761033017,""
"Duffor Adidome","07035DUF","Shai Osudiku",0.1333,6.0667,1956,1975,"Rainfall",86.652977412731,13.347022587269,20,25.8662961752207,74.1337038247793,""
"Dukusen","14070DUK","Asante Akim North",-0.9833,6.9667,2004,2004,"Rainfall",16.3934426229508,83.6065573770492,2,0.864553314121038,99.135446685879,""
"Dunkwa","17015DUN","Upper Denkyira East",-1.7833,5.9667,1939,2019,"Climate",93.9530167314517,6.04698326854826,79,90.5967862846713,9.4032137153287,""
"Dunkwa","17016DUN","Upper Denkyira East",-1.7886,5.9772,1939,2019,"Rainfall",46.1957072840967,53.8042927159033,47,44.5454841758743,55.4545158241257,""
"Dzita","23017DZI","Keta Municipal",0.7675,5.7769,1962,1980,"Rainfall",52.1757925072046,47.8242074927954,13,16.2522441651706,83.7477558348294,""
"Dzolokpuita","15016DZO","Ho West",0.4333,6.7833,1955,1985,"Rainfall",90.5502075421708,9.4497924578292,31,41.2811531183315,58.7188468816685,""
"Effiduasi","19017EFI","Sekyere East",-1.4,6.9167,1933,2016,"Climate",96.3234575144226,3.6765424855774,85,89.9032611340959,10.0967388659041,""
"Ehie","23004EHI","Ketu Municipal",1,6.15,1956,1981,"Rainfall",68.2320732863009,31.7679267136991,22,26.4792415822164,73.5207584177836,""
"Eikwe","23002EIK","Ellembelle",-2.4667,4.9667,1954,1978,"Rainfall",87.9750301171832,12.0249698828168,25,31.8744544083803,68.1255455916197,""
"Ejura","14004EJU","Ejura Sekyedumase",-1.3667,7.3833,1944,2022,"Agromet",98.9900757880734,1.00992421192656,79,98.9900757880734,1.00992421192656,""
"Ejura","14004EJU","Ejura Sekyedumase",-1.3667,7.3833,1944,2022,"Climate",98.9900757880734,1.00992421192656,79,98.9900757880734,1.00992421192656,""
"Ekrawfo","23060EKR","Ekumfi",-0.9167,5.3333,1963,1981,"Rainfall",79.3227665706052,20.6772334293948,19,25.119780971937,74.880219028063,""
"Elmina","23024ELM","Edina",-1.35,5.0833,1976,2013,"Climate",11.1959654178674,88.8040345821326,7,9.05225141259393,90.9477485874061,""
"Elubo","16015ELU","Jomoro",-2.7833,5.28,1953,2015,"Rainfall",80.9169926119079,19.0830073880921,59,72.8243438807838,27.1756561192162,""
"Enchi","16007ENC","Aowin",-2.8167,5.8167,1955,2016,"Climate",65.8350260531661,34.1649739468339,45,60.0273785078713,39.9726214921287,""
"Enyan Nkodwo","23035ENY","Ajumako-Enyan-Essiam",-0.9667,5.35,1954,1992,"Rainfall",55.998595998596,44.001404001404,28,31.6522498214427,68.3477501785573,""
"Esiam","23070ESI","Enyan",-0.9833,5.4,1965,1983,"Rainfall",85.9201614065427,14.0798385934573,20,28.1438821752266,71.8561178247734,""
"Esiama","23003ESI","Nzema East",-2.35,4.9333,1930,2003,"Climate",69.2726061861773,30.7273938138227,60,55.1195242581253,44.8804757418747,""
"Esuaso","18029ESU","Na",-1.9333,5.2,1950,1972,"Rainfall",68.8251398643019,31.1748601356981,22,21.6854817537411,78.3145182462589,""
"Fawade","17054FAW","Afigya Kwabre South",-1.5833,6.8,1992,2005,"Rainfall",89.8709425107548,10.1290574892452,14,40.5899496599841,59.4100503400159,""
"Fiasi (Tease)","14009FIA","Kwahu Afram Plains South",-0.2667,6.9333,2013,2013,"Rainfall",8.21917808219178,91.7808219178082,2,0.821467688937568,99.1785323110624,""
"Fomena","17029FOM","Adansi North",-1.5167,6.2833,1937,1987,"Rainfall",95.5763139528641,4.42368604713587,52,56.6775970201522,43.3224029798478,""
"Forifori","14057FOR","Kwahu Afram Plains South",-0.3333,6.8333,1966,2016,"Climate",80.7923555937299,19.2076444062701,48,72.2897353379125,27.7102646620875,""
"Foso-North","20018FOS","Assin Central Municipal",-1.2833,5.7,1953,2013,"Rainfall",62.1454219030521,37.8545780969479,47,54.1557476434466,45.8442523565534,""
"Frankadua","07005FRA","Central Tongu",0.5114,6.0732,1955,2000,"Rainfall",60.8737055112487,39.1262944887513,33,41.1804968393928,58.8195031606072,""
"Fumbisi","02001FUM","Bulsa South",-1.45,10.45,1956,2002,"Rainfall",24.6228228578086,75.3771771421914,17,17.2728015691402,82.7271984308598,""
"Fumso","17028FUM","Adansi Asokwa",-1.45,6.1,1958,2007,"Rainfall",64.7738473332603,35.2261526667397,40,49.8251969167263,50.1748030832737,""
"Funsi","02008FUN","Wa East",-1.9833,10.2833,1955,2013,"Rainfall",40.9512761020882,59.0487238979118,35,35.5316664653541,64.4683335346459,""
"Fwefwe","14003FWE","Kwahu East",-0.8333,6.7333,1976,1978,"Rainfall",30.4744525547445,69.5255474452555,4,1.94559328945069,98.0544067105493,""
"Galotse","23009GAL","South Tongu",0.6833,5.8833,1955,1975,"Rainfall",42.4380704041721,57.5619295958279,16,13.1054475178162,86.8945524821838,""
"Gambaga","06006GAM","East Mamprusi",-0.45,10.5333,1944,2012,"Rainfall",69.1108201404595,30.8891798595405,58,60.363888407555,39.636111592445,""
"Garu","04007GAR","Garu-Tempane",-0.1667,10.85,1954,2019,"Rainfall",46.8555546337012,53.1444453662988,45,44.8178715974923,55.1821284025077,""
"Garu","04031GAR","Garu-Tempane",-0.1833,10.85,1976,2021,"Agromet",91.5962385430306,8.40376145696941,46,89.6487446845692,10.3512553154308,""
"Goaso","16010GOA","Asunafo North Municipal",-2.5167,6.8,1954,2021,"Agromet",94.9246411736107,5.07535882638933,67,94.1978519885887,5.80214801141132,""
"Goaso","16010GOA","Asunafo North Municipal",-2.5167,6.8,1954,2021,"Rainfall",94.9246411736107,5.07535882638933,67,94.1978519885887,5.80214801141132,""
"Gomoa","23036GOM","Gomoa",-0.85,5.5,1954,1980,"Rainfall",66.2340296085987,33.7659703914013,25,25.9185778906436,74.0814221093564,""
"Grube","08008GRU","Krachi Nchumuru",-0.2667,8.2,1955,1986,"Rainfall",67.1971252566735,32.8028747433265,28,31.6221765913758,68.3778234086242,""
"Guabuluga","06019GUA","West Mamprusi Municipal",-0.7,10.4167,1961,1965,"Rainfall",75.0821467688938,24.9178532311062,6,6.0543166261868,93.9456833738132,""
"Guashiegu","06000GUS","Guashiegu",-0.2167,9.9167,1954,1993,"Rainfall",54.2026009582478,45.7973990417522,30,31.4221093564003,68.5778906435997,""
"Gyengyen","07011GYE","Sene East",-0.1667,7.8333,1965,1967,"Agromet",57.351598173516,42.648401826484,4,2.96450151057402,97.035498489426,""
"Half Assini","23016HAL","Jomoro Municipal",-2.8833,5.05,1939,2019,"Climate",91.6613148555011,8.3386851444989,81,88.3869495779147,11.6130504220853,""
"Han","01001HAN","Jirapa Municipal",-2.4333,10.6833,1955,2004,"Rainfall",18.8577999233423,81.1422000766577,15,13.8664089865926,86.1335910134074,""
"Havi","15080HAV","Akatsi South",0.7833,6.0333,1975,1990,"Agromet",56.1772758384668,43.8227241615332,12,18.7257586128223,81.2742413871777,""
"Havi","23028HAV","Akatsi South",0.7833,6.0333,1975,1982,"Agromet",82.8542094455852,17.1457905544148,9,13.8090349075975,86.1909650924025,""
"Helu","07019HEL","Hohoe Municipal",0.5167,7.0667,1961,1983,"Rainfall",54.3690476190476,45.6309523809524,18,20.1678074630161,79.8321925369839,""
"Hemang Twifu","23042HEM","Heman Mpenkro",-1.5333,5.4833,1963,1983,"Rainfall",63.1812255541069,36.8187744458931,16,22.1127081907369,77.8872918092631,""
"Hiawa","18008HIA","Prestea-Huni Valley Municipal",-2.1667,5.6167,1954,2019,"Rainfall",70.7873558450178,29.2126441549822,57,67.7089119911118,32.2910880088882,""
"Ho","07017HO-","Ho Municipal",0.4667,6.6,1946,2023,"Synoptic",97.0865948260732,2.91340517392678,79,97.0865948260732,2.91340517392678,""
"Ho","07058HO-","Ho Municipal",0.4667,6.6,1962,2019,"Rainfall",48.8293051359517,51.1706948640483,39,46.427289048474,53.572710951526,""
"Hodzo","15018HOD","Ho Municipal",0.6167,6.65,1955,2006,"Rainfall",69.6835676301795,30.3164323698205,42,53.2874340701373,46.7125659298627,""
"Hohoe","07016HOH","Hohoe Municipal",0.4833,7.15,1939,2014,"Climate",91.3325407975792,8.66745920242083,76,82.6342035787621,17.3657964212379,""
"Hohoe","07025HOH","Hohoe Municipal",0.4833,7.15,1965,1975,"Rainfall",82.051282051282,17.948717948718,12,15.558912386707,84.441087613293,""
"Honuta","07019HON","Djelokofe",0.5167,6.85,1928,1996,"Rainfall",57.9851604967663,42.0148395032337,49,42.1164875068446,57.8835124931554,""
"Huhunya","14039HAV","Yilo Krobo Municipal",-0.1667,6.1667,2009,2019,"Agromet",16.5795369678865,83.4204630321135,7,13.0256209661647,86.9743790338353,""
"Huhunya","14039HUH","Yilo Krobo Municipal",-0.1667,6.1667,1960,2022,"Agromet",89.3355351788275,10.6644648211725,63,89.3355351788275,10.6644648211725,""
"Hwidiem","16011HWI","Asitifi",-2.35,6.9333,1956,2021,"Rainfall",80.3086240511055,19.6913759488945,61,79.1108205295848,20.8891794704152,""
"Inchaban","23000INC","Shama",-1.6833,4.9833,1952,2012,"Climate",96.7102015169876,3.28979848301243,62,83.0910423013149,16.9089576986851,""
"Insu","18030INS","Prestea-Huni Valley Municipal",-1.9333,5.5833,1956,2013,"Rainfall",77.2810951144678,22.7189048855322,50,66.9009480222295,33.0990519777705,""
"Jabeso","10006JAB","Juabeso",-2.8333,6.3333,1956,2002,"Rainfall",54.5698141783655,45.4301858216345,34,38.2804838182413,61.7195161817587,""
