"StationName","ID","District","lon","lat","StartYear","EndYear","Type","% Available","% missing","Number of Years","% Available 2022","% missing 2022","Remarks"
"Salaga","07003SAL","Salaga",-0.5167,8.55,1953,2018,"Climate",51.7008213722725,48.2991786277275,43,48.7464309461415,51.2535690538585,""
"Saltpond","23022SAL","Saltpond",-1.0667,5.2,1960,2023,"Synoptic",92.5607460643395,7.4392539356605,64,92.5607460643395,7.4392539356605,""
"Sampa","01014SAM","Sampa",-2.7,7.95,2002,2012,"Rainfall",86.411149825784,13.588850174216,12,45.2672750977836,54.7327249022164,""
"Sefwi  Wiawso","16008WIA","Sefwi - Wiawso",-2.4833,6.2,1995,2019,"Climate",60.7162413755339,39.2837586244661,19,54.2094455852156,45.7905544147844,""
"Sefwi  Wiawso","16026WIA","Sefwi - Wiawso",-2.4833,6.2,1991,2017,"Rainfall",33.6848509430136,66.3151490569864,12,28.4223134839151,71.5776865160849,""
"Sefwi Bekwai","16015BEK","Bibiani Anhwiase Bekwai",-2.3211,6.1965,1964,2022,"Synoptic",96.9976798143852,3.00232018561485,60,96.9976798143852,3.00232018561485,""
"Sefwi Wiawso","16026WIA","Sefwi - Wiawso",-2.4833,6.2,1991,2017,"Agromet",33.6848509430136,66.3151490569864,12,28.4223134839151,71.5776865160849,""
"Sege","22001SEG","Ningo Prampram",0.35,5.85,1972,1976,"Climate",70.3338806787083,29.6661193212917,6,6.89821773674039,93.1017822632596,""
"Sese","23002SES","Ahanta West Municipal",-1.9167,4.85,1963,1969,"Rainfall",60.1486116542824,39.8513883457176,8,7.01802418434862,92.9819758156514,""
"Shai Hills","23012SHA","Shai Osudoku",0.0333,5.8833,1955,1967,"Climate",39.2375737152485,60.7624262847515,12,7.50090590651045,92.4990940934895,""
"Somanya","07028SOM","Yilo Krobo",-0.0167,6.1,1957,1975,"Climate",71.9844357976654,28.0155642023346,19,20.7209823280511,79.2790176719489,""
"Somanya","07053SOM","Yilo Krobo",-0.0167,6.1,1971,2017,"Climate",74.1713753131007,25.8286246868993,43,67.0404886010636,32.9595113989364,""
"Sunyani","01017SUN","Sunyani Minicipal",-2.3333,7.3333,1956,2018,"Climate",28.9600625787667,71.0399374212333,23,27.2311212814645,72.7688787185355,""
"Sunyani","01032SUN","Sunyani Minicipal",-2.3299,7.3592,1976,2023,"Synoptic",95.8532968286562,4.14670317134383,49,95.8532968286562,4.14670317134383,""
"Tafo","22024TAF","Abuakwa North",-0.3667,6.2167,1958,2009,"Agromet",91.1546359184963,8.84536408150372,53,72.9244766437808,27.0755233562192,""
"Tafo Kwahu","14008TAF","Kwahu South",-0.6667,6.65,1963,2016,"Climate",57.3514500101399,42.6485499898601,37,51.6176135067305,48.3823864932695,""
"Takoradi","23003TDI","Sekondi-Takoradi Metro",-1.7744,4.8935,1958,2023,"Synoptic",95.5944578113333,4.40554218866673,67,95.5944578113333,4.40554218866673,""
"Tamale","07006TLE","Tamale Metropolitan",-0.8624,9.5539,1960,2023,"Synoptic",94.1820670773443,5.81793292265571,65,94.1820670773443,5.81793292265571,""
"Tarkwa-U.M.A.T.","18033TAR","Tarkwa Nsuaem Minicipal",-1.9833,5.3,1969,2019,"Climate",56.7080045095829,43.2919954904171,33,53.5567611418141,46.4432388581859,""
"Tema","23024TEM","Afigya Kwabre",0.0016,5.6323,1964,2023,"Synoptic",93.2968286561716,6.70317134382843,60,93.2968286561716,6.70317134382843,""
"Tsito","07055TSI","Tsito",0.2833,6.5333,1974,2017,"Climate",40.5326364258602,59.4673635741398,23,36.3971615354529,63.6028384645471,""
"Tumu","02010TUM","Tumu",-1.9833,10.8667,2009,2014,"Rainfall",95.8010041077134,4.19899589228663,7,41.0522198318013,58.9477801681987,""
"Tuna","02003TUN","Sawla-Tuna-Kalba",-2.4167,9.4833,2004,2021,"Agromet",58.7832699619772,41.2167300380228,18,55.6916426512968,44.3083573487032,""
"Twifo Praso","23023TWI","Twifo Atti Morkwa",-1.55,5.6,1974,2016,"Agromet",93.3788027146571,6.62119728534287,44,86.9466800804829,13.0533199195171,""
"Twifo Praso","23023TWI","Twifo Atti Morkwa",-1.55,5.6,1974,2016,"Climate",93.3788027146571,6.62119728534287,44,86.9466800804829,13.0533199195171,""
"Vea","04026VEA","Na",-0.85,10.8667,1972,2021,"Agromet",83.5514428078629,16.4485571921371,48,81.9143225252308,18.0856774747692,""
"Wa","01013WA-","Wa Municipal",-2.5,10.05,1952,2022,"Synoptic",96.0128022211082,3.98719777889175,72,96.0128022211082,3.98719777889175,""
"Walewale","06013WAL","Mamprusi West Municipal",-0.8,10.35,1972,2017,"Climate",29.4607784787525,70.5392215212475,24,26.5729010092334,73.4270989907666,""
"Weija","22020WEI","Ga South",-0.35,5.5667,1952,1982,"Climate",87.317848626689,12.682151373311,31,38.1251687039679,61.8748312960321,""
"Weija","23092WEI","Ga South",-0.4,5.55,1991,2002,"Agromet",67.2142368240931,32.7857631759069,11,25.2053388090349,74.7946611909651,""
"Wenchi","01018WEN","Wenchi Municipal",-2.1,7.75,1952,2023,"Synoptic",90.9879078256902,9.01209217430984,70,90.9879078256902,9.01209217430984,""
"Winneba","23067WIN","Effutu Municipal",-0.6167,5.3333,1964,2020,"Climate",61.147934678194,38.852065321806,44,59.07656612529,40.92343387471,""
"Yendi","08010YDI","Yendi",-0.0167,9.45,1951,2023,"Synoptic",85.1892135168586,14.8107864831414,70,85.1892135168586,14.8107864831414,""
"Zawse Bawku","04003ZAW","Bawku Municipal",-0.3,11.05,1953,1965,"Agromet",70.7455770850885,29.2544229149115,14,13.1380294911409,86.8619705088591,""
"Zongo Macheri","08011ZON","Krachi Nchumuru",-0.1167,8.25,1967,1993,"Climate",56.7024944230379,43.2975055769621,21,27.3393957172191,72.6606042827809,""
"Zuarungu","04015ZUA","Bolga East",-0.8,10.7833,1958,2017,"Agromet",64.4307551905088,35.5692448094912,46,59.4751695379302,40.5248304620698,""
