"StationName","ID","District","lon","lat","StartYear","EndYear","Type","% Available","% missing","Number of Years","% Available 2022","% missing 2022","Remarks"
"Brimso","23012BRI","Abura Asebu Kwamankese",-1.2833,5.1833,1957,2016,"Climate",87.729865389003,12.270134610997,60,79.7560773251473,20.2439226748527,""
"Nungua","23012NUN","Gulf Of Guinea",-0.0833,5.5833,1952,2008,"Rainfall",53.5014409221902,46.4985590778098,38,42.9529942544249,57.0470057455751,""
"Shai Hills","23012SHA","Shai Osudoku",0.0333,5.8833,1955,1967,"Climate",39.2375737152485,60.7624262847515,12,7.50090590651045,92.4990940934895,""
"Anyinasi","23013AIY","Nzema East",-2.4667,5.0333,1953,2011,"Agromet",58.0537379924822,41.9462620075178,40,48.9302616654281,51.0697383345719,""
"Cape Coast","23013CAP","Cape Coast",-1.25,5.1151,1965,2018,"Climate",15.389634601044,84.610365398956,9,14.4085176942881,85.5914823057119,""
"Keta","23015KET","Keta Municipal",0.9833,5.9167,1953,1995,"Climate",91.6347992351816,8.36520076481835,44,68.551724137931,31.448275862069,""
"KIAMO-Accra","23016ACC","Okaikoi South",-0.168,5.6098,1951,2023,"Synoptic",93.6391253797397,6.36087462026028,72,93.6391253797397,6.36087462026028,""
"Half Assini","23016HAL","Jomoro Municipal",-2.8833,5.05,1963,2019,"Climate",75.4251954407113,24.5748045592887,41,73.0366945969373,26.9633054030627,""
"Asamankese","23018ASA","West Akim",-0.6667,5.8667,1952,2022,"Climate",92.2955307908842,7.7044692091158,72,92.2955307908842,7.7044692091158,""
"Saltpond","23022SAL","Saltpond",-1.0667,5.2,1960,2023,"Synoptic",94.0793976728268,5.92060232717317,65,94.0793976728268,5.92060232717317,""
"Twifo Praso","23023TWI","Twifo Atti Morkwa",-1.55,5.6,1974,2016,"Agromet",93.3788027146571,6.62119728534287,44,86.9466800804829,13.0533199195171,""
"Twifo Praso","23023TWI","Twifo Atti Morkwa",-1.55,5.6,1974,2016,"Climate",93.3788027146571,6.62119728534287,44,86.9466800804829,13.0533199195171,""
"Elmina","23024ELM","Edina",-1.35,5.0833,1958,2013,"Climate",3.85743619829862,96.1425638017014,6,3.32336464344383,96.6766353565562,""
"Tema","23024TEM","Afigya Kwabre",0.0016,5.6323,1964,2023,"Synoptic",93.8580880675337,6.14191193246634,60,93.8580880675337,6.14191193246634,""
"Benso","23027BEN","Mpohor",-1.9,5.15,1951,2014,"Climate",44.5670773442847,55.4329226557153,38,39.6151798615864,60.3848201384136,""
"Havi","23028HAV","Akatsi South",0.7833,6.0333,1975,1982,"Agromet",83.8466803559206,16.1533196440794,9,13.9744467259868,86.0255532740132,""
"Aburi","23029ABU","Akuapem South",-0.1743,5.8513,1952,2020,"Agromet",78.4238161761164,21.5761838238836,50,77.0687369816323,22.9312630183677,""
"Aburi","23029ABU","Akuapem South",-0.1667,5.85,1952,2020,"Climate",78.4238161761164,21.5761838238836,50,77.0687369816323,22.9312630183677,""
"Breman Asikuma","23032ASI","Asikuma-Odoben-Brakwa",-0.9833,5.5833,1958,2016,"Agromet",51.0719257540603,48.9280742459397,37,46.3586201086728,53.6413798913272,""
"Agona Swedru","23038AGO","Agona West",-0.7,5.5167,1963,1970,"Climate",90.6980896268524,9.30191037314765,9,20.6554444173376,79.3445555826624,""
"Agona Swedru","23038AGO","Agona West",-0.7,5.5167,1963,1970,"Rainfall",90.6980896268524,9.30191037314765,9,20.6554444173376,79.3445555826624,""
"Komenda","23040KOM","Na",-1.5011,5.0664,1964,2012,"Agromet",51.6873393675271,48.3126606324729,29,42.9280742459397,57.0719257540603,""
"Cape Coast","23044CAP","Cape Coast",-1.2641,5.1174,1966,2022,"Climate",59.2247466256785,40.7752533743215,41,59.2247466256785,40.7752533743215,""
"Cape Coast","23048CAP","Cape Coast",-1.25,5.1,1973,2020,"Agromet",88.9459274469541,11.0540725530459,49,85.3904282115869,14.6095717884131,""
"Osu-Accra","23050OSU","Klorley Klotey Municipal",-0.1833,5.55,1960,1969,"Rainfall",60.4434711196277,39.5565288803723,11,9.5954108904437,90.4045891095563,""
"Ohawu","23053OHA","Ketu North",0.9,6.1333,1963,2022,"Agromet",89.391120719996,10.608879280004,54,89.391120719996,10.608879280004,""
"Oyarifa","23059OYA","Pantang West",-0.1833,5.7333,1971,1984,"Climate",92.7524175938442,7.24758240615576,15,37.9639087504256,62.0360912495744,""
"Apam","23061APA","Gomoa West",-0.7333,5.2833,1963,2016,"Climate",85.0588116000811,14.9411883999189,54,76.5548710928588,23.4451289071412,""
"Agona Swedru","23066AGO","Agona West",-0.7,5.5167,1970,2022,"Climate",91.8070048558735,8.19299514412646,54,91.8070048558735,8.19299514412646,""
"Afife-Weta","23067AFI","Ketu North",0.9167,6.0833,1972,2012,"Agromet",81.4035790598291,18.5964209401709,39,65.4444921623363,34.5555078376637,""
"Winneba","23067WIN","Effutu Municipal",-0.6167,5.3333,1964,2022,"Climate",62.8909512761021,37.1090487238979,46,62.8909512761021,37.1090487238979,""
"Afienya","23071AFI","Ningo Prampram",0.0167,5.8,1964,2019,"Agromet",74.787327662071,25.212672337929,49,70.9837587006961,29.0162412993039,""
"Kwanyako","23080KWA","Agona East",-0.6333,5.6,1966,2018,"Climate",86.6079757462687,13.3920242537313,45,83.0700405424298,16.9299594575702,""
"Achimota","23082ACH","Ayawaso East",-0.2167,5.6167,1964,2018,"Climate",28.8944616823224,71.1055383176776,14,27.2050584280455,72.7949415719545,""
"Mpehuasem","23084MPE","Ayawaso",-0.1645,5.652,1969,2023,"Agromet",60.1752289924333,39.8247710075667,38,60.1752289924333,39.8247710075667,""
"Ashiaman","23085ASH","Ashaiman",-0.0333,5.6833,1968,1982,"Agromet",76.9118452272312,23.0881547727688,16,20.9766538901887,79.0233461098113,""
"Pomadze","23089POM","Effutu Municipal",-0.2333,5.9167,1995,2013,"Agromet",95.4899135446686,4.5100864553314,20,64.7990613083016,35.2009386916984,""
"Weija","23092WEI","Ga South",-0.4,5.55,1991,2002,"Agromet",67.2142368240931,32.7857631759069,11,25.2053388090349,74.7946611909651,""
"Prestea SHTS","TA00003","Prestea- Huni Valley",-2.1339,5.4469,2018,2023,"Tahmo AWS",76.6773162939297,23.3226837060703,7,76.6773162939297,23.3226837060703,""
